nationality,arrival_airport_iata,departure_airport_iata,departure_year,departure_month,departure_day,departure_date,arrival_airport_description,departure_airport_description,arrival_city,departure_city,arrival_country_code,departure_country_code,arrival_country,departure_country,zone,entries,investigated,alarms,document_type,gender,age_group,transit_flag,airline,flight_number,control_outcome,operator_notes,risk_code,Tipo Documento,FASCIA ETA,ALARM_REASON_INTERPOL,ALARM_REASON_Manuale,ALARM_REASON_NSIS,ALARM_REASON_No information provided,ALARM_REASON_SDI,ALARM_REASON_TSC,RISK_FLAG_HIGH,RISK_FLAG_LOW,RISK_FLAG_MEDIUM,total_alarms_day,day_of_week,is_weekend,month,alarm_rate,investigation_rate,airport_historical_avg_rate,rate_deviation,alarm_rate_yesterday,rolling_7d_avg_rate,airport_historical_avg_entries,traffic_multiplier,zone_risk_weight
ALB,FCO,AUH,2024,1,16,2024-01-16 14:40:00,FIUMICINO,ABU DHABI INTERNATIONAL,ROMA,ABU DHABI,ITA,AE,ITALIA,EMIRATI ARABI UNITI,5.0,2.0,2.0,0.0,PERMESSO DI SOGGIORNO,F,31-45,SINGOLA TRATTA,ETIHAD AIRWAYS,EY0083,OK,,,PERMESSO DI SOGGIORNO,31-45,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,1,0,1,1.5,1.0,1.0726430976430976,0.4273569023569024,3.0,0.8116883116883117,2.0555555555555554,0.972972972972973,5.0
ALB,FCO,AUH,2024,1,16,2024-01-16 17:45:00,FIUMICINO,ABU DHABI INTERNATIONAL,ROMA,ABU DHABI,ITA,ARE,ITALIA,EMIRATI ARABI UNITI,5.0,1.0,1.0,0.0,PERMESSO DI SOGGIORNO,F,18-30,SINGOLA TRATTA,WIZZ AIR ABU DHABI,5W7049,FERMATO,,,PERMESSO DI SOGGIORNO,18-30,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,1,0,1,3.0,1.0,1.0726430976430976,1.9273569023569024,1.5,0.8831168831168831,2.0555555555555554,0.4864864864864865,5.0
ALB,CTA,AUH,2024,1,16,2024-01-16 22:10:00,FONTANAROSSA,ABU DHABI INTERNATIONAL,CATANIA,ABU DHABI,ITA,ARE,ITALIA,EMIRATI ARABI UNITI,7.0,1.0,1.0,0.0,N.D.,N.D.,61+,SINGOLA TRATTA,WIZZ AIR MALTA,W48198,,,,N.D.,61+,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,1,0,1,3.0,1.0,1.0726430976430976,1.9273569023569024,3.0,1.1688311688311688,2.0555555555555554,0.4864864864864865,7.0
ALB,FCO,AUH,2024,1,21,2024-01-21 17:45:00,FIUMICINO,ABU DHABI INTERNATIONAL,ROMA,ABU DHABI,ITA,ARE,ITALIA,EMIRATI ARABI UNITI,5.0,1.0,0.0,0.0,N.D.,F,N.D.,SINGOLA TRATTA,WIZZ AIR ABU DHABI,5W 7049,RESPINTO,,,N.D.,N.D.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,1,0.0,0.0,1.0726430976430976,-1.0726430976430976,3.0,1.5714285714285714,2.0555555555555554,0.4864864864864865,5.0
ALB,FCO,AUH,2024,1,22,2024-01-22 19:30:00,FIUMICINO,ABU DHABI INTERNATIONAL,ROMA,ABU DHABI,ITA,AE,ITALIA,EMIRATI ARABI UNITI,5.0,5.0,,,PERMESSO DI SOGGIORNO,F,31-45,SINGOLA TRATTA,WIZZ AIR ABU DHABI,5W7049,,,,PERMESSO DI SOGGIORNO,31-45,0.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,4.0,0,0,1,0.8,0.0,1.0726430976430976,-0.2726430976430976,0.0,1.5,2.0555555555555554,2.4324324324324325,5.0
ALB,FCO,AUH,2024,1,22,2024-01-22 19:30:00,FIUMICINO,ABU DHABI INTERNATIONAL,ROMA,ABU DHABI,ITA,AE,ITALIA,EMIRATI ARABI UNITI,5.0,5.0,,,PERMESSO DI SOGGIORNO,F,31-45,SINGOLA TRATTA,WIZZ AIR ABU DHABI,5W7049,,,,PERMESSO DI SOGGIORNO,31-45,0.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,4.0,0,0,1,0.8,0.0,1.0726430976430976,-0.2726430976430976,0.8,1.6142857142857143,2.0555555555555554,2.4324324324324325,5.0
ALB,MXP,AUH,2024,1,24,2024-01-24 14:45:00,MALPENSA,ABU DHABI INTERNATIONAL,MILANO,ABU DHABI,ITA,ARE,ITALIA,EMIRATI ARABI UNITI,2.0,1.0,1.0,0.0,PASSAPORTO,F,46-60,SINGOLA TRATTA,ETIHAD AIRWAYS,EY0079,,,,PASSAPORTO,46-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0.0,1.0,1.0726430976430976,-1.0726430976430976,0.8,1.7285714285714284,2.0555555555555554,0.4864864864864865,2.0
ALB,FCO,AUH,2024,1,25,2024-01-25 02:25:00,FIUMICINO,ABU DHABI INTERNATIONAL,ROMA,ABU DHABI,ITA,ARE,ITALIA,EMIRATI ARABI UNITI,5.0,1.0,0.0,0.0,PERMESSO DI SOGGIORNO,F,18-30,SINGOLA TRATTA,ETIHAD AIRWAYS,EY0085,IN ATTESA,,,PERMESSO DI SOGGIORNO,18-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0.0,0.0,1.0726430976430976,-1.0726430976430976,0.0,1.3,2.0555555555555554,0.4864864864864865,5.0
ALB,FCO,AUH,2024,1,25,2024-01-25 14:40:00,FIUMICINO,ABU DHABI INTERNATIONAL,ROMA,ABU DHABI,ITA,ARE,ITALIA,EMIRATI ARABI UNITI,5.0,3.0,3.0,2.0,VISTO,F,18-30,SINGOLA TRATTA,ETIHAD AIRWAYS,EY0083,IN ATTESA,,,VISTO,18-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0.0,1.0,1.0726430976430976,-1.0726430976430976,0.0,1.0857142857142856,2.0555555555555554,1.4594594594594597,5.0
ALB,FCO,AUH,2024,1,25,2024-01-25 17:45:00,FIUMICINO,ABU DHABI INTERNATIONAL,ROMA,ABU DHABI,ITA,ARE,ITALIA,EMIRATI ARABI UNITI,5.0,1.0,1.0,1.0,CARTA D'IDENTITÀ,M,18-30,SINGOLA TRATTA,WIZZ AIR ABU DHABI,5W7049,IN ATTESA,,,CARTA D'IDENTITÀ,18-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0.0,1.0,1.0726430976430976,-1.0726430976430976,0.0,0.6571428571428571,2.0555555555555554,0.4864864864864865,5.0
ALB,FCO,AUH,2024,1,28,2024-01-28 17:45:00,FIUMICINO,ABU DHABI INTERNATIONAL,ROMA,ABU DHABI,ITA,ARE,ITALIA,EMIRATI ARABI UNITI,5.0,1.0,0.0,0.0,N.D.,N.D.,31-45,SINGOLA TRATTA,WIZZ AIR ABU DHABI,5W7049,,,,N.D.,31-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,1,0.0,0.0,1.0726430976430976,-1.0726430976430976,0.0,0.2285714285714286,2.0555555555555554,0.4864864864864865,5.0
ALB,MXP,AUH,2024,1,29,2024-01-29 03:10:00,MALPENSA,ABU DHABI INTERNATIONAL,MILANO,ABU DHABI,ITA,ARE,ITALIA,EMIRATI ARABI UNITI,2.0,1.0,1.0,0.0,PERMESSO DI SOGGIORNO,M,61+,SINGOLA TRATTA,ETIHAD AIRWAYS,EY0081,SEGNALATO,,,PERMESSO DI SOGGIORNO,61+,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0,0,1,3.0,1.0,1.0726430976430976,1.9273569023569024,0.0,0.2285714285714286,2.0555555555555554,0.4864864864864865,2.0
ALB,FCO,AUH,2024,1,29,2024-01-29 14:40:00,FIUMICINO,ABU DHABI INTERNATIONAL,ROMA,ABU DHABI,ITA,ARE,ITALIA,EMIRATI ARABI UNITI,5.0,1.0,1.0,0.0,PERMESSO DI SOGGIORNO,F,46-60,SINGOLA TRATTA,ETIHAD AIRWAYS,EY0083,RESPINTO,,,PERMESSO DI SOGGIORNO,46-60,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0,0,1,3.0,1.0,1.0726430976430976,1.9273569023569024,3.0,0.5428571428571428,2.0555555555555554,0.4864864864864865,5.0
,FCO,AUH,2024,1,29,2024-01-29 17:45:00,FIUMICINO,ABU DHABI INTERNATIONAL,ROMA,ABU DHABI,ITA,ARE,ITALIA,EMIRATI ARABI UNITI,5.0,4.0,4.0,1.0,N.D.,F,18-30,SINGOLA TRATTA,WIZZ AIR ABU DHABI,5W7049,OK,,,N.D.,18-30,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0,0,1,0.75,1.0,1.0726430976430976,-0.3226430976430976,3.0,0.8571428571428571,2.0555555555555554,1.945945945945946,5.0
ALB,FCO,AUH,2024,1,30,2024-01-30 17:45:00,FIUMICINO,ABU DHABI INTERNATIONAL,ROMA,ABU DHABI,ITA,ARE,ITALIA,EMIRATI ARABI UNITI,5.0,3.0,3.0,0.0,N.D.,M,0-17,SINGOLA TRATTA,WIZZ AIR ABU DHABI,5W7049,RESPINTO,,,N.D.,0-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,1,0.3333333333333333,1.0,1.0726430976430976,-0.7393097643097644,0.75,0.9642857142857143,2.0555555555555554,1.4594594594594597,5.0
ALB,FCO,AUH,2024,1,31,2024-01-31 02:25:00,FIUMICINO,ABU DHABI INTERNATIONAL,ROMA,ABU DHABI,ITA,ARE,ITALIA,EMIRATI ARABI UNITI,5.0,2.0,2.0,0.0,PASSAPORTO,M,31-45,SINGOLA TRATTA,ETIHAD AIRWAYS,EY0085,IN ATTESA,,,PASSAPORTO,31-45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,0,1,0.5,1.0,1.0726430976430976,-0.5726430976430976,0.3333333333333333,1.0119047619047619,2.0555555555555554,0.972972972972973,5.0
ALB,MXP,AUH,2024,2,5,2024-02-05 14:45:00,MALPENSA,ABU DHABI INTERNATIONAL,MILANO,ABU DHABI,ITA,ARE,ITALIA,EMIRATI ARABI UNITI,2.0,1.0,1.0,0.0,PERMESSO DI SOGGIORNO,F,N.D.,SINGOLA TRATTA,ETIHAD AIRWAYS,EY0079,,,,PERMESSO DI SOGGIORNO,N.D.,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,0,2,2.0,1.0,1.0726430976430976,0.9273569023569024,0.5,1.0833333333333333,2.0555555555555554,0.4864864864864865,2.0
ALB,FCO,AUH,2024,2,7,2024-02-07 02:25:00,FIUMICINO,ABU DHABI INTERNATIONAL,ROMA,ABU DHABI,ITA,ARE,ITALIA,EMIRATI ARABI UNITI,5.0,1.0,1.0,0.0,CARTA D'IDENTITÀ,N.D.,46-60,SINGOLA TRATTA,ETIHAD AIRWAYS,EY0085,RESPINTO,,,CARTA D'IDENTITÀ,46-60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,0,2,1.0,1.0,1.0726430976430976,-0.07264309764309762,2.0,1.3690476190476188,2.0555555555555554,0.4864864864864865,5.0
ALB,FCO,AUH,2024,2,13,2024-02-13 02:25:00,FIUMICINO,ABU DHABI INTERNATIONAL,ROMA,ABU DHABI,ITA,ARE,ITALIA,EMIRATI ARABI UNITI,5.0,2.0,0.0,0.0,CARTA D'IDENTITÀ,M,0-17,SINGOLA TRATTA,ETIHAD AIRWAYS,EY0085,OK,,,CARTA D'IDENTITÀ,0-17,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1,0,2,1.0,0.0,1.0726430976430976,-0.07264309764309762,1.0,1.5119047619047616,2.0555555555555554,0.972972972972973,5.0
AND,FCO,AUH,2024,2,17,2024-02-17 17:45:00,FIUMICINO,ABU DHABI INTERNATIONAL,ROMA,ABU DHABI,ITA,ARE,ITALIA,EMIRATI ARABI UNITI,5.0,1.0,1.0,0.0,N.D.,F,18-30,SINGOLA TRATTA,WIZZ AIR ABU DHABI,5W7049,IN ATTESA,,,N.D.,18-30,0.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,5,1,2,4.0,1.0,1.0726430976430976,2.9273569023569026,1.0,1.226190476190476,2.0555555555555554,0.4864864864864865,5.0
ALB,FCO,AUH,2023,2,18,2024-02-18 17:45:00,FIUMICINO,ABU DHABI INTERNATIONAL,ROMA,ABU DHABI,ITA,ARE,ITALIA,EMIRATI ARABI UNITI,5.0,2.0,2.0,0.0,VISTO,F,46-60,SINGOLA TRATTA,WIZZ AIR ABU DHABI,5W7049,,,,VISTO,46-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,2,0.0,1.0,1.0726430976430976,-1.0726430976430976,4.0,1.3690476190476188,2.0555555555555554,0.972972972972973,5.0
ALB,FCO,AUH,2024,2,20,2024-02-20 02:25:00,FIUMICINO,ABU DHABI INTERNATIONAL,ROMA,ABU DHABI,ITA,ARE,ITALIA,EMIRATI ARABI UNITI,5.0,1.0,1.0,0.0,PERMESSO DI SOGGIORNO,F,46-60,SINGOLA TRATTA,ETIHAD AIRWAYS,EY0085,,,,PERMESSO DI SOGGIORNO,46-60,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,2,1.0,1.0,1.0726430976430976,-0.07264309764309762,0.0,1.2619047619047616,2.0555555555555554,0.4864864864864865,5.0
ALB,FCO,AUH,2024,2,20,2024-02-20 14:40:00,FIUMICINO,ABU DHABI INTERNATIONAL,ROMA,ABU DHABI,ITA,ARE,ITALIA,EMIRATI ARABI UNITI,5.0,1.0,1.0,0.0,N.D.,M,18-30,SINGOLA TRATTA,ETIHAD AIRWAYS,EY0083,RESPINTO,,,N.D.,18-30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,2,1.0,1.0,1.0726430976430976,-0.07264309764309762,1.0,1.3571428571428572,2.0555555555555554,0.4864864864864865,5.0
ALB,MXP,AUH,2024,2,24,2024-02-24 03:10:00,MALPENSA,ABU DHABI INTERNATIONAL,MILANO,ABU DHABI,ITA,ARE,ITALIA,EMIRATI ARABI UNITI,2.0,1.0,1.0,0.0,N.D.,M,31-45,SINGOLA TRATTA,ETIHAD AIRWAYS,EY0081,RESPINTO,,,N.D.,31-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,2,0.0,1.0,1.0726430976430976,-1.0726430976430976,1.0,1.4285714285714286,2.0555555555555554,0.4864864864864865,2.0
ALB,FCO,AUH,2024,2,25,2024-02-25 17:45:00,FIUMICINO,ABU DHABI INTERNATIONAL,ROMA,ABU DHABI,ITA,ARE,ITALIA,EMIRATI ARABI UNITI,5.0,2.0,0.0,0.0,VISTO,M,61+,SINGOLA TRATTA,WIZZ AIR ABU DHABI,5W7049,FERMATO,,,VISTO,61+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,2,0.0,0.0,1.0726430976430976,-1.0726430976430976,0.0,1.1428571428571428,2.0555555555555554,0.972972972972973,5.0
ALB,FCO,AUH,2024,2,26,2024-02-26 17:45:00,FIUMICINO,ABU DHABI INTERNATIONAL,ROMA,ABU DHABI,ITA,ARE,ITALIA,EMIRATI ARABI UNITI,5.0,4.0,4.0,1.0,PASSAPORTO,F,61+,SINGOLA TRATTA,WIZZ AIR ABU DHABI,5W7049,,,,PASSAPORTO,61+,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,2,0.25,1.0,1.0726430976430976,-0.8226430976430976,0.0,1.0,2.0555555555555554,1.945945945945946,5.0
ALB,FCO,AUH,2024,2,29,2024-02-29 02:25:00,FIUMICINO,ABU DHABI INTERNATIONAL,ROMA,ABU DHABI,ITA,ARE,ITALIA,EMIRATI ARABI UNITI,5.0,1.0,1.0,0.0,N.D.,M,18-30,SINGOLA TRATTA,ETIHAD AIRWAYS,EY0085,SEGNALATO,,,N.D.,18-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,2,0.0,1.0,1.0726430976430976,-1.0726430976430976,0.25,0.8928571428571429,2.0555555555555554,0.4864864864864865,5.0
ALB,MXP,AYT,2024,2,8,2024-02-08 16:15:00,MALPENSA,ANTALYA,MILANO,ANTALYA,ITA,TUR,ITALIA,TURCHIA,2.0,1.0,1.0,0.0,VISTO,F,N.D.,SINGOLA TRATTA,TURKISH AIRLINES,TK1875,OK,,,VISTO,N.D.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
ALB,MXP,AYT,2024,2,21,2024-02-21 20:30:00,MALPENSA,ANTALYA,MILANO,ANTALYA,ITA,TUR,ITALIA,TURCHIA,2.0,1.0,1.0,0.0,N.D.,F,18-30,SINGOLA TRATTA,TURKISH AIRLINES,TK1877,IN ATTESA,,,N.D.,18-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
ALB,MXP,BAH,2024,1,22,2024-01-28 03:10:00,MALPENSA,BAHRAIN INTERNATIONAL,MILANO,MANAMA,ITA,BHR,ITALIA,BAHRAIN,2.0,0.0,1.0,,N.D.,N.D.,31-45,SINGOLA TRATTA,ETIHAD AIRWAYS,EY0081,,,,N.D.,31-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
ALB,BGY,BEG,2024,1,1,2024-01-01 21:00:00,ORIO AL SERIO,NIKOLA TESLA,BERGAMO,BELGRADO,ITA,SRB,ITALIA,SERBIA,2.0,1.0,1.0,0.0,VISTO,N.D.,31-45,SINGOLA TRATTA,WIZZ AIR HUNGARY,W64123,OK,,,VISTO,31-45,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0,0,1,2.0,1.0,1.0625,0.9375,1.0625,1.0625,1.5,0.6666666666666666,2.0
AFG,VCE,BEG,2024,1,8,2024-01-08 07:00:00,VENEZIA MARCO POLO,NIKOLA TESLA,VENEZIA,BELGRADO,ITA,SRB,ITALIA,SERBIA,4.0,1.0,1.0,0.0,PASSAPORTO,F,46-60,SINGOLA TRATTA,AIR SERBIA,JU0560,,,,PASSAPORTO,46-60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1,1.0,1.0,1.0625,-0.0625,2.0,2.0,1.5,0.6666666666666666,4.0
ALB,BLQ,BEG,2024,1,18,2024-01-18 06:30:00,GUGLIELMO MARCONI,NIKOLA TESLA,BOLOGNA,BELGRADO,ITA,SRB,ITALIA,SERBIA,8.0,2.0,2.0,1.0,N.D.,N.D.,46-60,SINGOLA TRATTA,AIR SERBIA,JU0550,SEGNALATO,,,N.D.,46-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0.0,1.0,1.0625,-1.0625,1.0,1.5,1.5,1.3333333333333333,8.0
ALB,FCO,BEG,2024,1,20,2024-01-20 06:10:00,FIUMICINO,NIKOLA TESLA,ROMA,BELGRADO,ITA,SRB,ITALIA,SERBIA,5.0,2.0,2.0,1.0,CARTA D'IDENTITÀ,N.D.,0-17,SINGOLA TRATTA,WIZZ AIR HUNGARY,W68328,RESPINTO,,,CARTA D'IDENTITÀ,0-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5,1,1,0.5,1.0,1.0625,-0.5625,0.0,1.0,1.5,1.3333333333333333,5.0
ALB,FCO,BEG,2024,1,23,2024-01-23 07:15:00,FIUMICINO,NIKOLA TESLA,ROMA,BELGRADO,ITA,SRB,ITALIA,SERBIA,5.0,2.0,2.0,0.0,N.D.,M,61+,SINGOLA TRATTA,AIR SERBIA,JU0530,OK,,,N.D.,61+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,1.0,1.0625,-1.0625,0.5,0.875,1.5,1.3333333333333333,5.0
ALB,MXP,BEG,2024,1,27,2024-01-27 07:00:00,MALPENSA,NIKOLA TESLA,MILANO,BELGRADO,ITA,SRB,ITALIA,SERBIA,2.0,1.0,1.0,0.0,VISTO,F,0-17,SINGOLA TRATTA,AIR SERBIA,JU0540,IN ATTESA,,,VISTO,0-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0.0,1.0,1.0625,-1.0625,0.0,0.7,1.5,0.6666666666666666,2.0
ALB,FCO,BEG,2024,2,1,2024-02-01 06:45:00,FIUMICINO,NIKOLA TESLA,ROMA,BELGRADO,ITA,SRB,ITALIA,SERBIA,5.0,1.0,1.0,0.0,PASSAPORTO,M,18-30,SINGOLA TRATTA,AIR SERBIA,JU0530,,PASSEGGERO NOTO,,PASSAPORTO,18-30,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3,0,2,2.0,1.0,1.0625,0.9375,0.0,0.5833333333333334,1.5,0.6666666666666666,5.0
ALB,VCE,BEG,2024,2,2,2024-02-02 18:00:00,VENEZIA MARCO POLO,NIKOLA TESLA,VENEZIA,BELGRADO,ITA,SRB,ITALIA,SERBIA,4.0,4.0,4.0,1.0,PERMESSO DI SOGGIORNO,F,31-45,SINGOLA TRATTA,AIR SERBIA,JU0564,SEGNALATO,,,PERMESSO DI SOGGIORNO,31-45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,0,2,0.25,1.0,1.0625,-0.8125,2.0,0.7857142857142857,1.5,2.6666666666666665,4.0
ALB,VCE,BEG,2024,2,5,2024-02-05 07:00:00,VENEZIA MARCO POLO,NIKOLA TESLA,VENEZIA,BELGRADO,ITA,SRB,ITALIA,SERBIA,4.0,1.0,1.0,1.0,N.D.,F,61+,SINGOLA TRATTA,AIR SERBIA,JU0560,RESPINTO,,,N.D.,61+,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0,0,2,2.0,1.0,1.0625,0.9375,0.25,0.5357142857142857,1.5,0.6666666666666666,4.0
ALB,MXP,BEG,2024,2,9,2024-02-09 18:00:00,MALPENSA,NIKOLA TESLA,MILANO,BELGRADO,ITA,SRB,ITALIA,SERBIA,2.0,1.0,1.0,0.0,PERMESSO DI SOGGIORNO,F,0-17,SINGOLA TRATTA,AIR SERBIA,JU0544,IN ATTESA,,,PERMESSO DI SOGGIORNO,0-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,0,2,1.0,1.0,1.0625,-0.0625,2.0,0.6785714285714286,1.5,0.6666666666666666,2.0
ALB,MXP,BEG,2024,2,23,2024-02-23 18:00:00,MALPENSA,NIKOLA TESLA,MILANO,BELGRADO,ITA,SRB,ITALIA,SERBIA,2.0,1.0,1.0,0.0,PASSAPORTO,M,18-30,SINGOLA TRATTA,AIR SERBIA,JU0544,FERMATO,,,PASSAPORTO,18-30,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,3.0,4,0,2,3.0,1.0,1.0625,1.9375,1.0,0.8214285714285714,1.5,0.6666666666666666,2.0
ALB,FCO,BEG,2024,2,24,2024-02-24 06:10:00,FIUMICINO,NIKOLA TESLA,ROMA,BELGRADO,ITA,SRB,ITALIA,SERBIA,5.0,1.0,4.0,1.0,N.D.,M,0-17,SINGOLA TRATTA,WIZZ AIR HUNGARY,W68328,OK,,,PASSAPORTO,0-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5,1,2,1.0,4.0,1.0625,-0.0625,3.0,1.1785714285714286,1.5,0.6666666666666666,5.0
ALB,BGY,BFS,2024,1,1,2024-01-01 09:00:00,ORIO AL SERIO,BELFAST INTERNATIONAL,BERGAMO,BELFAST,ITA,GBR,ITALIA,REGNO UNITO,2.0,1.0,1.0,0.0,PERMESSO DI SOGGIORNO,M,46-60,SINGOLA TRATTA,RYANAIR DAC,FR9603,,,,PERMESSO DI SOGGIORNO,46-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1.0,0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.16666666666666666,1.6666666666666667,0.6,2.0
ALB,BGY,BFS,2024,1,5,2024-01-08 09:00:00,ORIO AL SERIO,BELFAST INTERNATIONAL,BERGAMO,BELFAST,ITA,GBR,ITALIA,REGNO UNITO,2.0,1.0,1.0,0.0,VISTO,N.D.,0-17,SINGOLA TRATTA,RYANAIR DAC,FR9603,OK,,,VISTO,0-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1.0,0.16666666666666666,-0.16666666666666666,0.0,0.0,1.6666666666666667,0.6,2.0
ALB,BGY,BFS,2024,1,12,2024-01-12 09:15:00,ORIO AL SERIO,BELFAST INTERNATIONAL,BERGAMO,BELFAST,ITA,GBR,ITALIA,REGNO UNITO,2.0,1.0,1.0,0.0,,M,18-30,SINGOLA TRATTA,RYANAIR DAC,,RESPINTO,,,N.D.,18-30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4,0,1,1.0,1.0,0.16666666666666666,0.8333333333333334,0.0,0.0,1.6666666666666667,0.6,2.0
ALB,BGY,BFS,2024,1,26,2024-01-26 09:15:00,ORIO AL SERIO,BELFAST INTERNATIONAL,BERGAMO,BELFAST,ITA,GBR,ITALIA,REGNO UNITO,2.0,2.0,2.0,7.0,PASSAPORTO,M,31-45,SINGOLA TRATTA,RYANAIR DAC,FR9603,FERMATO,,,PASSAPORTO,31-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,0.0,1.0,0.16666666666666666,-0.16666666666666666,1.0,0.3333333333333333,1.6666666666666667,1.2,2.0
ALB,BGY,BFS,2024,2,9,2024-02-09 09:15:00,ORIO AL SERIO,BELFAST INTERNATIONAL,BERGAMO,BELFAST,ITA,GBR,ITALIA,REGNO UNITO,2.0,4.0,4.0,0.0,VISTO,M,18-30,SINGOLA TRATTA,RYANAIR DAC,FR9603,RESPINTO,,,VISTO,18-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2,0.0,1.0,0.16666666666666666,-0.16666666666666666,0.0,0.25,1.6666666666666667,2.4,2.0
ALB,BGY,BFS,2024,2,23,2024-02-23 09:15:00,ORIO AL SERIO,BELFAST INTERNATIONAL,BERGAMO,BELFAST,ITA,GBR,ITALIA,REGNO UNITO,2.0,1.0,1.0,0.0,CARTA D'IDENTITÀ,M,61+,SINGOLA TRATTA,RYANAIR DAC,FR9603,OK,,,CARTA D'IDENTITÀ,61+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2,0.0,1.0,0.16666666666666666,-0.16666666666666666,0.0,0.2,1.6666666666666667,0.6,2.0
ALB,MXP,BHX,2024,1,1,2024-01-01 10:45:00,MALPENSA,BIRMINGHAM INTERNATIONAL,MILANO,BIRMINGHAM,ITA,GBR,ITALIA,REGNO UNITO,2.0,1.0,1.0,1.0,,M,61+,SINGOLA TRATTA,EASYJET EUROPE,EC3834,,,,N.D.,61+,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0,0,1,2.0,1.0,0.5241935483870968,1.4758064516129032,0.5241935483870968,0.5241935483870968,1.3,0.7692307692307692,2.0
